month,api_client_title,shipping_city,shipping_region,shipping_country,customer_type,product_title,product_type,orders,gross_sales,discounts,returns,net_sales,shipping,taxes,total_sales,total_tips,average_order_value
2021-08,Online Store,North Myrtle Beach,South Carolina,United States,First-time,Gourmet Keto Spicy Original Beef Jerky,Beef Jerky,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,Albuquerque,New Mexico,United States,First-time,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,Santa Cruz,California,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Scottsdale,Arizona,United States,Returning,Roasted Garlic Beef Jerky,,3,103.68,-1.8,0,101.88,0,0,101.88,0,33.96
2021-08,Online Store,Lakewood,Colorado,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Hanover,Massachusetts,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Chantilly,Virginia,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Sioux City,Iowa,United States,First-time,,,0,0,0,0,0,5.66,0,5.66,0,0
2021-08,Online Store,Kemmerer,Wyoming,United States,First-time,ZERO SUGAR PACK! 12-Bag Zero-Sugar Beef Jerky Variety Pack,,1,113.88,-5.69,0,108.19,0,0,108.19,0,108.19
2021-08,Online Store,Glencoe,Illinois,United States,Returning,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,29.97,-5.99,0,23.98,0,0,23.98,0,23.98
2021-08,Online Store,Bethlehem,Pennsylvania,United States,First-time,14-Bag ALL FLAVORS Beef Jerky Variety Pack,,1,131.86,0,0,131.86,0,7.91,139.77,0,139.77
2021-08,Online Store,Phoenix,Arizona,United States,First-time,5-Bag Beef Jerky Variety Pack,Beef Jerky,1,44.95,-4.49,0,40.46,0,0,40.46,0,40.46
2021-08,Online Store,Stony Point,North Carolina,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Larkspur,California,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,21.63,0,0,21.63,0,0,21.63,0,21.63
2021-08,Online Store,Arlington,Virginia,United States,First-time,14-Bag ALL FLAVORS Beef Jerky Variety Pack,,1,131.86,0,0,131.86,0,0,131.86,0,131.86
2021-08,Online Store,Manasquan,New Jersey,United States,Returning,Pinch Yo' Grandma Spicy Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,North Las Vegas,Nevada,United States,Returning,Original Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-08,Online Store,Brea,California,United States,Returning,Gourmet Keto Pinch Yo Grandma Spicy Beef Jerky,,1,56.94,-17.08,0,39.86,0,0,39.86,0,39.86
2021-08,Online Store,Port Jefferson Station,New York,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Romulus,Michigan,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Austin,Texas,United States,First-time,Gourmet Keto Roasted Garlic Beef Jerky,,1,10.99,0,0,10.99,0,0,10.99,0,10.99
2021-08,Online Store,Gilbert,Arizona,United States,First-time,Premium Black Truffle Hot Sauce,Sauce,1,14.99,0,0,14.99,0,0,14.99,0,14.99
2021-08,Online Store,Goldsby,Oklahoma,United States,First-time,ZERO SUGAR PACK! 12-Bag Zero-Sugar Beef Jerky Variety Pack,,1,113.88,0,0,113.88,0,0,113.88,0,113.88
2021-08,Online Store,Osceola,Missouri,United States,First-time,,,0,0,0,0,0,14.8,0,14.8,0,0
2021-08,Online Store,American Fork,Utah,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Fort Worth,Texas,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,81.5,0,0,81.5,0,0,81.5,0,81.5
2021-08,Online Store,Cumberland,Rhode Island,United States,First-time,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-08,Online Store,Chillicothe,Ohio,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,-1.8,0,7.19,0,0,7.19,0,7.19
2021-08,Online Store,Wake Forest,North Carolina,United States,Returning,Original Beef Jerky,Beef Jerky,1,26.97,-5.39,0,21.58,0,0,21.58,0,21.58
2021-08,Online Store,Cary,Illinois,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Orange,Texas,United States,Returning,Slap Yo' Grandma Spicy Beef Jerky INSANELY HOT!!,Beef Jerky,3,40.75,-4.97,0,35.78,0,0,35.78,0,11.926
2021-08,Online Store,Reno,Nevada,United States,First-time,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,29.97,0,0,29.97,0,0,29.97,0,29.97
2021-08,Online Store,Souderton,Pennsylvania,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Downey,California,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,35.96,-7.19,0,28.77,0,0,28.77,0,28.77
2021-08,Online Store,West Hollywood,California,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Gastonia,North Carolina,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Gainesville,Georgia,United States,Returning,,,0,0,0,0,0,4.81,0,4.81,0,0
2021-08,Online Store,Indiana,Pennsylvania,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Connellsville,Pennsylvania,United States,Returning,Original Beef Jerky,Beef Jerky,1,8.99,-1.79,0,7.2,0,0.43,7.63,0,7.63
2021-08,Online Store,Schuylkill Haven,Pennsylvania,United States,First-time,SPICY PACK! 8-Bag Spicy Beef Jerky Variety Pack,,1,73.92,0,0,73.92,0,4.44,78.36,0,78.36
2021-08,Online Store,San Diego,California,United States,Returning,Original Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-08,Online Store,Wharton,New Jersey,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Smyrna,Delaware,United States,Returning,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-08,Online Store,Shrewsbury,Massachusetts,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky INSANELY HOT!!,Beef Jerky,1,45.54,0,0,45.54,0,0,45.54,0,45.54
2021-08,Online Store,Seattle,Washington,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Winchester,Massachusetts,United States,Returning,Roasted Garlic Beef Jerky,,1,35.96,-7.19,0,28.77,0,0,28.77,0,28.77
2021-08,Online Store,Rhinelander,Wisconsin,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky INSANELY HOT!!,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Paterson,New Jersey,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Fort Collins,Colorado,United States,First-time,Premium Black Truffle Hot Sauce,Sauce,1,14.99,0,0,14.99,0,0,14.99,0,14.99
2021-08,Online Store,Metairie,Louisiana,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Wilmington,Ohio,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Sunnyvale,California,United States,First-time,Gourmet Keto Roasted Garlic Beef Jerky,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,Mount Sterling,Kentucky,United States,First-time,6-Bag Gourmet Keto Beef Jerky Variety Pack,,1,59.94,0,0,59.94,0,0,59.94,0,59.94
2021-08,Online Store,Rutledge,Tennessee,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Swan Lake,New York,United States,First-time,Roasted Garlic Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Danville,California,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,53.94,-10.79,0,43.15,0,0,43.15,0,43.15
2021-08,Online Store,Scroggins,Texas,United States,Returning,Roasted Garlic Beef Jerky,,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Portland,Oregon,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Marlton,New Jersey,United States,Returning,Gourmet Keto Roasted Garlic Beef Jerky,,1,21.98,0,0,21.98,0,0,21.98,0,21.98
2021-08,Online Store,Thebes,Illinois,United States,Returning,Tip,,0,0,0,0,0,0,0,0,7.25,0
2021-08,Online Store,Roaring Brook Twp,Pennsylvania,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,-1.98,0,7.01,0,0.42,7.43,0,7.43
2021-08,Online Store,Roaring Brook Twp.,Pennsylvania,United States,First-time,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,28.47,0,0,28.47,0,1.71,30.18,0,30.18
2021-08,Online Store,Huntington Beach,California,United States,First-time,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,9.99,-0.5,0,9.49,0,0,9.49,0,9.49
2021-08,Online Store,Los Angeles,California,United States,Returning,Roasted Garlic Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Tucson,Arizona,United States,Returning,Original Beef Jerky,Beef Jerky,1,22.77,-2.27,0,20.5,0,0,20.5,0,20.5
2021-08,Online Store,Evergreen Park,Illinois,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Waterbury,Connecticut,United States,First-time,Gourmet Keto Roasted Garlic Beef Jerky,,1,10.99,0,0,10.99,0,0,10.99,0,10.99
2021-08,Online Store,Newark,California,United States,First-time,Gourmet Keto Roasted Garlic Beef Jerky,,1,99.9,0,0,99.9,0,0,99.9,0,99.9
2021-08,Online Store,Taylors,South Carolina,United States,Returning,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Jamesburg,New Jersey,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Nashville,Tennessee,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,56.94,0,0,56.94,0,0,56.94,0,56.94
2021-08,Online Store,Newark,Ohio,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,-0.9,0,8.09,0,0,8.09,0,8.09
2021-08,Online Store,Palos Heights,Illinois,United States,First-time,Original Beef Jerky,Beef Jerky,1,81.5,0,0,81.5,0,0,81.5,0,81.5
2021-08,Online Store,Lufkin,Texas,United States,Returning,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,-1.79,0,7.2,0,0,7.2,0,7.2
2021-08,Online Store,Nazareth,Pennsylvania,United States,First-time,,,0,0,0,0,0,3.89,0.23,4.12,0,0
2021-08,Online Store,Lincoln,Massachusetts,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,New Shoreham,Rhode Island,United States,Returning,Roasted Garlic Beef Jerky,,1,40.75,0,0,40.75,0,0,40.75,0,40.75
2021-08,Online Store,Charlotte,North Carolina,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Bensalem,Pennsylvania,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Atlanta,Georgia,United States,First-time,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-08,Online Store,Placerville,California,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,8.99,-1.79,0,7.2,0,0,7.2,0,7.2
2021-08,Online Store,Hermosa Beach,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Muskegon,Michigan,United States,Returning,SPICY PACK! 8-Bag Spicy Beef Jerky Variety Pack,,1,73.92,0,0,73.92,0,0,73.92,0,73.92
2021-08,Online Store,Rockwall,Texas,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,2,35.96,-5.39,0,30.57,0,0,30.57,0,15.285
2021-08,Online Store,Shingle Springs,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Alameda,California,United States,Returning,Gourmet Keto Pinch Yo Grandma Spicy Beef Jerky,,1,76.92,-23.07,0,53.85,0,0,53.85,0,53.85
2021-08,Online Store,Valhalla,New York,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Etowah,Tennessee,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,35.96,0,0,35.96,0,0,35.96,0,35.96
2021-08,Online Store,Bremerton,Washington,United States,Returning,Premium Black Truffle Hot Sauce,Sauce,1,14.99,0,0,14.99,0,0,14.99,0,14.99
2021-08,Online Store,Yuma,Arizona,United States,Returning,Gourmet Keto Roasted Garlic Beef Jerky,,1,31.32,0,0,31.32,0,0,31.32,0,31.32
2021-08,Online Store,Hackensack,New Jersey,United States,First-time,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,San Angelo,Texas,United States,Returning,Premium Black Truffle Hot Sauce,Sauce,1,14.99,-2.99,0,12,0,0,12,0,12
2021-08,Online Store,Ponchatoula,Louisiana,United States,Returning,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,2,49.95,0,0,49.95,0,0,49.95,0,24.975
2021-08,Online Store,Centerton,Arkansas,United States,Returning,Tip,,0,0,0,0,0,0,0,0,2.76,0
2021-08,Online Store,Anchorage,Alaska,United States,First-time,Pinch Yo' Grandma Spicy Beef Jerky,,1,8.99,-1.8,0,7.19,0,0,7.19,0,7.19
2021-08,Online Store,Coeur D'alene,Idaho,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Buckeye,Arizona,United States,First-time,Pinch Yo' Grandma Spicy Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Grand Prairie,Texas,United States,First-time,Pinch Yo' Grandma Spicy Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Jermyn,Pennsylvania,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,44.95,0,0,44.95,0,2.7,47.65,0,47.65
2021-08,Online Store,Miami,Florida,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,8.99,-0.89,0,8.1,0,0,8.1,0,8.1
2021-08,Online Store,Port St Joe,Florida,United States,Returning,Gourmet Keto Roasted Garlic Beef Jerky,,1,32.97,-6.59,0,26.38,0,0,26.38,0,26.38
2021-08,Online Store,Miami,Florida,United States,Returning,Original Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Rotonda West,Florida,United States,First-time,Original Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Lancaster,Pennsylvania,United States,First-time,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,28.47,0,0,28.47,0,1.71,30.18,0,30.18
2021-08,Online Store,Torrance,California,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,-1.98,0,7.01,0,0,7.01,0,7.01
2021-08,Online Store,Hillsboro,Oregon,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Chatsworth,California,United States,First-time,Tip,,0,0,0,0,0,0,0,0,3.18,0
2021-08,Online Store,Saint Clair,Pennsylvania,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,1.37,24.14,0,24.14
2021-08,Online Store,Saint Louis,Missouri,United States,First-time,Gourmet Keto Roasted Garlic Beef Jerky,,1,43.96,-2.2,0,41.76,0,0,41.76,0,41.76
2021-08,Online Store,Boise,Idaho,United States,Returning,Gourmet Keto Pinch Yo Grandma Spicy Beef Jerky,,1,39.96,-11.98,0,27.98,0,0,27.98,0,27.98
2021-08,Online Store,Jackson,New Jersey,United States,Returning,Gourmet Keto Pinch Yo Grandma Spicy Beef Jerky,,1,28.47,0,0,28.47,0,0,28.47,0,28.47
2021-08,Online Store,North Palm Bech,Florida,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,2,45.54,-4.55,0,40.99,0,0,40.99,0,20.495
2021-08,Online Store,Great Neck,New York,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Inyokern,California,United States,First-time,Premium Black Truffle Hot Sauce,Sauce,1,14.99,0,0,14.99,0,0,14.99,0,14.99
2021-08,Online Store,Sacramento,California,United States,Returning,Premium Black Truffle Hot Sauce,Sauce,2,29.98,-2.99,0,26.99,0,0,26.99,0,13.495
2021-08,Online Store,South Fork,Pennsylvania,United States,Returning,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0.54,9.53,0,9.53
2021-08,Online Store,Black Mountain,North Carolina,United States,First-time,Tip,,0,0,0,0,0,0,0,0,6.59,0
2021-08,Online Store,Easton,Pennsylvania,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,40.75,0,0,40.75,0,2.45,43.2,0,43.2
2021-08,Online Store,Denver,Colorado,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,2,17.98,0,0,17.98,0,0,17.98,0,8.99
2021-08,Online Store,Exton,Pennsylvania,United States,First-time,,,0,0,0,0,0,3.89,0.23,4.12,0,0
2021-08,Online Store,Urbana,Illinois,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Folsom,California,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,2,94.69,-10.78,0,83.91,0,0,83.91,0,41.955
2021-08,Online Store,Denver,Colorado,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Arcata,California,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,122.25,0,0,122.25,0,0,122.25,0,122.25
2021-08,Online Store,Skokie,Illinois,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Littleton,New Hampshire,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-08,Online Store,Burns,Wyoming,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Fresno,California,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,8.99,-0.45,0,8.54,0,0,8.54,0,8.54
2021-08,Online Store,Glendora,California,United States,Returning,,,0,0,0,0,0,7.78,0,7.78,0,0
2021-08,Online Store,Murrieta,California,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,35.96,0,0,35.96,0,0,35.96,0,35.96
2021-08,Online Store,Santa Clarita,California,United States,First-time,Original Beef Jerky,Beef Jerky,1,22.77,0,0,22.77,0,0,22.77,0,22.77
2021-08,Online Store,Martinez,California,United States,First-time,Premium Black Truffle Hot Sauce,Sauce,1,29.98,0,0,29.98,0,0,29.98,0,29.98
2021-08,Online Store,Pottstown,Pennsylvania,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Garden Grove,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Seal Subscriptions,Brighton,Colorado,United States,Returning,Tip,,0,0,0,0,0,0,0,0,2.14,0
2021-08,Online Store,Sylmar,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Costa Mesa,California,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,81.5,-8.15,0,73.35,0,0,73.35,0,73.35
2021-08,Online Store,San Jose,California,United States,First-time,ZERO SUGAR PACK! 12-Bag Zero-Sugar Beef Jerky Variety Pack,,1,113.88,0,0,113.88,0,0,113.88,0,113.88
2021-08,Seal Subscriptions,Lynden,Washington,United States,Returning,Original Beef Jerky,Beef Jerky,1,26.97,-26.97,0,0,0,0,0,0,0
2021-08,Online Store,Bennington,Vermont,United States,First-time,Pinch Yo' Grandma Spicy Beef Jerky,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Corona,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Reading,Pennsylvania,United States,Returning,,,0,0,0,0,0,3.89,0.23,4.12,0,0
2021-08,Seal Subscriptions,Rotonda West,Florida,United States,Returning,,,0,0,0,0,0,11.78,0,11.78,0,0
2021-08,Online Store,Rosharon,Texas,United States,Returning,Roasted Garlic Beef Jerky,,1,127.04,-25.41,0,101.63,0,0,101.63,0,101.63
2021-08,Online Store,Clover,South Carolina,United States,First-time,,,0,0,0,0,0,10.86,0,10.86,0,0
2021-08,Online Store,Kalamazoo,Michigan,United States,First-time,Premium Black Truffle Hot Sauce,Sauce,1,29.98,0,0,29.98,0,0,29.98,0,29.98
2021-08,Seal Subscriptions,Le Roy,New York,United States,Returning,Black Truffle Beef Jerky,,1,16.18,0,0,16.18,0,0,16.18,0,16.18
2021-08,Online Store,Clearlake,California,United States,First-time,Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Shreveport,Louisiana,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,17.98,-3.6,0,14.38,0,0,14.38,0,14.38
2021-08,Online Store,Pitcairn,Pennsylvania,United States,First-time,,,0,0,0,0,0,4.81,0.29,5.1,0,0
2021-08,Seal Subscriptions,Tavernier,Florida,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,South Jordan,Utah,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,17.98,-3.96,0,14.02,0,0,14.02,0,14.02
2021-08,Online Store,Hammondsport,New York,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-08,Online Store,Orlando,Florida,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Seal Subscriptions,Indiana,Pennsylvania,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Salt Lake City,Utah,United States,First-time,ZERO SUGAR PACK! 12-Bag Zero-Sugar Beef Jerky Variety Pack,,1,113.88,0,0,113.88,0,0,113.88,0,113.88
2021-08,Online Store,Overland Park,Kansas,United States,First-time,Punjabi Indian Curry Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Cooksville,Maryland,United States,Returning,Gourmet Keto Original Beef Jerky,Beef Jerky,1,99.9,-19.98,0,79.92,0,0,79.92,0,79.92
2021-08,Seal Subscriptions,Mooresboro,North Carolina,United States,Returning,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-08,Online Store,Olyphant,Pennsylvania,United States,Returning,Roasted Garlic Beef Jerky,,2,40.75,-3.6,0,37.15,0,2.23,39.38,0,19.69
2021-08,Online Store,Houston,Texas,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,22.77,-4.55,0,18.22,0,0,18.22,0,18.22
2021-08,Online Store,Great Falls,Montana,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-08,Seal Subscriptions,Lakeside,California,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,36.68,0,0,36.68,0,0,36.68,0,36.68
2021-08,Online Store,New York,New York,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,2,54.53,0,0,54.53,0,0,54.53,0,27.265
2021-08,Online Store,Melissa,Texas,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,5.99,-1.19,0,4.8,0,0,4.8,0,4.8
2021-08,Online Store,Dulles,Virginia,United States,First-time,Roasted Garlic Beef Jerky,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-08,Seal Subscriptions,Fontana,California,United States,Returning,,,0,0,0,0,0,4.81,0,4.81,0,0
2021-08,Online Store,Lowell,Massachusetts,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,8.99,-0.9,0,8.09,0,0,8.09,0,8.09
2021-08,Online Store,North Bethesda,Maryland,United States,Returning,Gourmet Keto Spicy Original Beef Jerky,Beef Jerky,1,28.47,0,0,28.47,0,0,28.47,0,28.47
2021-08,Online Store,Martinsville,Indiana,United States,First-time,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-08,Seal Subscriptions,Issaquah,Washington,United States,Returning,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-08,Online Store,Kansas City,Missouri,United States,Returning,Gourmet Keto Pinch Yo Grandma Spicy Beef Jerky,,1,17.08,0,0,17.08,0,0,17.08,0,17.08
2021-08,Online Store,Old Forge,Pennsylvania,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Waterford Township,Michigan,United States,First-time,Premium Black Truffle Hot Sauce,Sauce,1,14.99,0,0,14.99,0,0,14.99,0,14.99
2021-08,Seal Subscriptions,Ridgecrest,California,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,,1,8.09,0,0,8.09,0,0,8.09,0,8.09
2021-08,Online Store,Chandler,Arizona,United States,Returning,Original Beef Jerky,Beef Jerky,1,35.96,0,0,35.96,0,0,35.96,0,35.96
2021-08,Online Store,Chicago,Illinois,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,22.77,-4.55,0,18.22,0,0,18.22,0,18.22
2021-08,Online Store,Fitchburg,Wisconsin,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,2,122.25,0,0,122.25,0,0,122.25,0,61.125
2021-08,Online Store,Apache Junction,Arizona,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-08,Online Store,Mauldin,South Carolina,United States,First-time,Gourmet Keto Roasted Garlic Beef Jerky,,1,10.99,-2.2,0,8.79,0,0,8.79,0,8.79
2021-08,Online Store,Franklinton,North Carolina,United States,Returning,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-08,Online Store,Louisville,Colorado,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Argyle,Texas,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,53.94,-10.79,0,43.15,0,0,43.15,0,43.15
2021-08,Online Store,Lehi,Utah,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-08,Online Store,Jackson Heights,New York,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-08,Online Store,Augusta,Georgia,United States,Returning,Original Beef Jerky,Beef Jerky,1,26.97,-5.39,0,21.58,0,0,21.58,0,21.58
2021-08,Online Store,Lafayette,Louisiana,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,2,98.89,-19.96,0,78.93,0,0,78.93,0,39.465
